id,FIPS,x,y,POP10
2851,42061.0,1502444.2755758541,301124.5067999805,893.0
2852,42061.0,1502444.2755758532,291124.5067999823,660.0
2853,42061.0,1502444.275575854,281124.5067999813,1688.0
2854,42009.0,1502444.2755758548,271124.5067999789,714.0
2855,42057.0,1502444.2755758546,261124.50679998216,684.0
2856,42057.0,1502444.2755758543,251124.5067999812,722.0
2857,42057.0,1502444.2755758543,241124.5067999802,811.0
2858,42057.0,1502444.275575854,231124.50679998205,1062.0
2924,36117.0,1511104.529613697,626124.5067999891,6804.0
2925,36117.0,1511104.5296136977,616124.5067999867,6148.0
2926,36117.0,1511104.5296136972,606124.5067999872,10485.0
2927,36069.0,1511104.5296136967,596124.506799989,6898.0
2928,36069.0,1511104.5296136974,586124.5067999881,16198.0
2929,36069.0,1511104.529613697,576124.506799987,3327.0
2930,36069.0,1511104.529613698,566124.5067999861,1480.0
2931,36069.0,1511104.5296136981,556124.5067999865,2166.0
2932,36101.0,1511104.529613698,546124.5067999855,909.0
2933,36101.0,1511104.5296136974,536124.5067999859,1934.0
2934,36101.0,1511104.529613697,526124.5067999864,1225.0
2935,36101.0,1511104.5296136977,516124.50679998536,595.0
2936,36101.0,1511104.5296136984,506124.5067999844,648.0
2937,36101.0,1511104.5296136977,496124.50679998484,1105.0
2938,36101.0,1511104.5296136984,486124.50679998385,670.0
2939,42117.0,1511104.5296136977,476124.5067999857,2014.0
2940,42117.0,1511104.5296136981,466124.5067999847,300.0
2941,42105.0,1511104.5296136984,456124.50679998513,1608.0
2942,42105.0,1511104.529613698,446124.50679998414,396.0
2943,42105.0,1511104.5296136977,436124.50679998455,14.0
2944,42035.0,1511104.5296136984,426124.50679998356,4.0
2945,42035.0,1511104.5296136981,416124.5067999826,457.0
2946,42035.0,1511104.529613698,406124.50679998443,2163.0
2947,42035.0,1511104.529613698,396124.50679998344,0.0
2948,42027.0,1511104.5296136984,386124.5067999839,110.0
2949,42027.0,1511104.5296136981,376124.5067999843,590.0
2950,42027.0,1511104.5296136977,366124.5067999833,3875.0
2951,42027.0,1511104.529613698,356124.50679998234,11809.0
2952,42027.0,1511104.5296136988,346124.50679998135,62703.0
2953,42061.0,1511104.5296136981,336124.5067999832,985.0
2954,42061.0,1511104.5296136984,326124.5067999822,961.0
2955,42061.0,1511104.5296136984,316124.5067999841,8631.0
2956,42061.0,1511104.5296136984,306124.50679998024,1160.0
2957,42061.0,1511104.5296136988,296124.50679998065,1378.0
2958,42061.0,1511104.5296136981,286124.5067999811,1093.0
2959,42061.0,1511104.5296136977,276124.5067999815,914.0
2960,42057.0,1511104.529613699,266124.50679998053,1087.0
2961,42057.0,1511104.529613699,256124.50679998097,1282.0
2962,42057.0,1511104.5296136988,246124.5067999814,1007.0
2963,42057.0,1511104.529613699,236124.506799979,1181.0
2964,,1511104.529613699,226124.50679998085,387.0
3028,,1519764.783651542,651124.5067999853,0.0
3030,36117.0,1519764.7836515417,631124.5067999889,3589.0
3031,36117.0,1519764.7836515415,621124.506799988,2668.0
3032,36117.0,1519764.7836515415,611124.5067999869,2972.0
3033,36069.0,1519764.7836515415,601124.5067999874,5178.0
3034,36069.0,1519764.783651541,591124.5067999879,4318.0
3035,36069.0,1519764.7836515417,581124.5067999868,4136.0
3036,36123.0,1519764.7836515422,571124.5067999859,2412.0
3037,36123.0,1519764.7836515415,561124.5067999878,826.0
3038,36101.0,1519764.7836515422,551124.5067999867,1456.0
3039,36101.0,1519764.7836515415,541124.5067999858,985.0
3040,36101.0,1519764.783651542,531124.506799989,3445.0
3041,36101.0,1519764.7836515422,521124.5067999866,2524.0
3042,36101.0,1519764.7836515415,511124.50679998845,796.0
3043,36101.0,1519764.7836515415,501124.506799986,1265.0
3044,36101.0,1519764.7836515424,491124.506799985,722.0
3045,42117.0,1519764.7836515424,481124.5067999841,1481.0
3046,42117.0,1519764.7836515422,471124.5067999859,702.0
3047,42117.0,1519764.7836515428,461124.5067999835,328.0
3048,42117.0,1519764.783651542,451124.5067999839,143.0
3049,42117.0,1519764.7836515422,441124.5067999844,4.0
3050,42081.0,1519764.783651543,431124.5067999834,31.0
3051,42035.0,1519764.7836515422,421124.5067999852,5.0
3052,42035.0,1519764.7836515426,411124.5067999828,154.0
3053,42035.0,1519764.7836515426,401124.50679998327,7.0
3054,42035.0,1519764.783651543,391124.5067999837,158.0
3055,42027.0,1519764.7836515424,381124.5067999841,1148.0
3056,42027.0,1519764.7836515422,371124.50679998595,2647.0
3057,42027.0,1519764.7836515424,361124.50679998496,16382.0
3058,42027.0,1519764.783651543,351124.50679998257,12636.0
3059,42061.0,1519764.7836515426,341124.5067999816,108.0
3060,42061.0,1519764.7836515428,331124.506799982,1402.0
3061,42061.0,1519764.783651543,321124.506799981,1357.0
3062,42087.0,1519764.7836515426,311124.50679998286,1662.0
3063,42061.0,1519764.7836515428,301124.5067999805,5306.0
3064,42061.0,1519764.7836515428,291124.5067999809,2244.0
3065,42061.0,1519764.7836515428,281124.5067999813,1510.0
3066,42057.0,1519764.7836515428,271124.50679998315,942.0
3067,42057.0,1519764.783651543,261124.50679998077,1413.0
3068,42057.0,1519764.7836515428,251124.50679997978,3595.0
3069,42057.0,1519764.7836515428,241124.5067999802,558.0
3070,42055.0,1519764.7836515428,231124.50679998062,244.0
3135,,1528425.0376893845,636124.5067999916,731.0
3136,36117.0,1528425.0376893855,626124.5067999878,3614.0
3137,36117.0,1528425.037689386,616124.5067999867,1739.0
3138,36117.0,1528425.0376893857,606124.5067999872,12618.0
3139,36069.0,1528425.037689386,596124.506799989,5864.0
3140,36069.0,1528425.0376893852,586124.5067999881,1911.0
3141,36069.0,1528425.0376893862,576124.5067999898,1714.0
3142,36123.0,1528425.0376893852,566124.5067999875,1506.0
3143,36123.0,1528425.0376893862,556124.5067999865,1410.0
3144,36101.0,1528425.0376893862,546124.5067999855,1199.0
3145,36101.0,1528425.0376893864,536124.5067999859,1905.0
3146,36101.0,1528425.037689386,526124.5067999878,5942.0
3147,36101.0,1528425.037689386,516124.50679998536,1312.0
3148,36101.0,1528425.037689386,506124.5067999872,1063.0
3149,36101.0,1528425.0376893862,496124.50679998624,958.0
3150,42117.0,1528425.037689386,486124.50679998525,2889.0
3151,42117.0,1528425.0376893864,476124.50679998426,751.0
3152,42117.0,1528425.037689386,466124.5067999861,440.0
3153,42117.0,1528425.0376893866,456124.50679998513,651.0
3154,42117.0,1528425.037689386,446124.50679998414,60.0
3155,42081.0,1528425.0376893866,436124.50679998455,39.0
3156,42081.0,1528425.0376893866,426124.50679998356,54.0
3157,42035.0,1528425.0376893866,416124.5067999826,62.0
3158,42035.0,1528425.0376893866,406124.50679998304,33.0
3159,42035.0,1528425.0376893864,396124.50679998344,350.0
3160,42035.0,1528425.0376893869,386124.50679998245,3346.0
3161,42027.0,1528425.0376893864,376124.5067999829,2363.0
3162,42027.0,1528425.0376893866,366124.5067999833,3658.0
3163,42027.0,1528425.037689386,356124.50679998234,4124.0
3164,42027.0,1528425.0376893869,346124.5067999828,225.0
3165,42087.0,1528425.0376893866,336124.5067999832,3017.0
3166,42087.0,1528425.0376893866,326124.5067999822,2479.0
3167,42087.0,1528425.037689387,316124.5067999826,2357.0
3168,42087.0,1528425.0376893873,306124.50679998024,1067.0
3169,42061.0,1528425.037689387,296124.5067999835,563.0
3170,42061.0,1528425.0376893873,286124.50679997966,1033.0
3171,42061.0,1528425.0376893869,276124.5067999815,1114.0
3172,42055.0,1528425.0376893873,266124.50679998053,683.0
3173,42055.0,1528425.0376893876,256124.50679998097,1790.0
3174,42055.0,1528425.037689387,246124.50679997998,4654.0
3175,42055.0,1528425.0376893866,236124.50679998184,1650.0
3241,,1537085.2917272307,641124.5067999886,241.0
3242,36117.0,1537085.291727229,631124.5067999903,1696.0
3243,36117.0,1537085.2917272302,621124.506799988,2247.0
3244,36117.0,1537085.2917272307,611124.5067999869,5044.0
3245,36099.0,1537085.2917272304,601124.5067999874,1591.0
3246,36069.0,1537085.29172723,591124.5067999879,17545.0
3247,36069.0,1537085.2917272304,581124.5067999868,2147.0
3248,36123.0,1537085.2917272311,571124.5067999873,2946.0
3249,36123.0,1537085.2917272307,561124.5067999878,7596.0
3250,36123.0,1537085.2917272311,551124.5067999867,1396.0
3251,36101.0,1537085.2917272311,541124.5067999858,1686.0
3252,36101.0,1537085.2917272313,531124.5067999861,1223.0
3253,36101.0,1537085.2917272307,521124.5067999852,2993.0
3254,36101.0,1537085.2917272302,511124.5067999856,2301.0
3255,36101.0,1537085.2917272311,501124.5067999846,3252.0
3256,36101.0,1537085.2917272304,491124.50679998647,1338.0
3257,42117.0,1537085.2917272307,481124.5067999826,850.0
3258,42117.0,1537085.2917272307,471124.5067999859,1131.0
3259,42117.0,1537085.2917272313,461124.5067999849,5424.0
3260,42117.0,1537085.2917272304,451124.50679998536,975.0
3261,42117.0,1537085.2917272304,441124.5067999858,166.0
3262,42081.0,1537085.2917272316,431124.5067999848,12.0
3263,42081.0,1537085.2917272316,421124.5067999852,51.0
3264,42081.0,1537085.2917272311,411124.50679998565,188.0
3265,42035.0,1537085.291727231,401124.50679998327,904.0
3266,42035.0,1537085.291727231,391124.5067999865,16983.0
3267,42035.0,1537085.291727231,381124.5067999841,2323.0
3268,42027.0,1537085.291727231,371124.5067999831,960.0
3269,42027.0,1537085.2917272311,361124.50679998496,2448.0
3270,42087.0,1537085.2917272316,351124.5067999811,1180.0
3271,42087.0,1537085.2917272318,341124.506799983,7706.0
3272,42087.0,1537085.2917272318,331124.506799982,10499.0
3273,42087.0,1537085.2917272316,321124.506799981,1163.0
3274,42067.0,1537085.2917272318,311124.50679998146,334.0
3275,42067.0,1537085.2917272316,301124.5067999819,600.0
3276,42055.0,1537085.291727232,291124.5067999809,986.0
3277,42055.0,1537085.2917272313,281124.5067999799,1685.0
3278,42055.0,1537085.2917272318,271124.50679998175,747.0
3279,42055.0,1537085.2917272316,261124.50679998077,3190.0
3280,42055.0,1537085.2917272318,251124.50679997978,2827.0
3281,42055.0,1537085.2917272316,241124.50679998304,3532.0
3282,,1537085.2917272313,231124.50679998062,545.0
3344,,1545745.545765075,666124.5067999874,0.0
3346,,1545745.5457650744,646124.5067999883,751.0
3347,36117.0,1545745.5457650744,636124.5067999887,2528.0
3348,36117.0,1545745.5457650747,626124.5067999878,3082.0
3349,36117.0,1545745.5457650747,616124.5067999867,3084.0
3350,36099.0,1545745.545765075,606124.5067999872,1308.0
3351,36099.0,1545745.5457650747,596124.5067999876,10927.0
3352,36099.0,1545745.545765075,586124.5067999866,1804.0
3353,36099.0,1545745.5457650747,576124.506799987,785.0
3354,36123.0,1545745.5457650754,566124.5067999861,1271.0
3355,36123.0,1545745.5457650747,556124.5067999879,3474.0
3356,36097.0,1545745.5457650747,546124.5067999869,1288.0
3357,36097.0,1545745.5457650751,536124.5067999859,956.0
3358,36097.0,1545745.5457650747,526124.5067999864,1102.0
3359,36101.0,1545745.545765075,516124.50679998397,2325.0
3360,36101.0,1545745.545765075,506124.5067999872,20226.0
3361,36101.0,1545745.545765075,496124.50679998624,2351.0
3362,42117.0,1545745.5457650747,486124.50679998385,2301.0
3363,42117.0,1545745.5457650751,476124.50679998426,455.0
3364,42117.0,1545745.545765075,466124.5067999861,1930.0
3365,42117.0,1545745.545765075,456124.50679998513,464.0
3366,42117.0,1545745.5457650754,446124.50679998554,510.0
3367,42081.0,1545745.5457650756,436124.50679998455,120.0
3368,42081.0,1545745.5457650751,426124.50679998356,329.0
3369,42081.0,1545745.545765075,416124.506799984,202.0
3370,42081.0,1545745.545765075,406124.50679998443,2148.0
3371,42035.0,1545745.5457650754,396124.5067999849,5931.0
3372,42035.0,1545745.5457650758,386124.50679998245,1246.0
3373,42027.0,1545745.545765076,376124.5067999829,1777.0
3374,42027.0,1545745.5457650765,366124.50679998193,2536.0
3375,42087.0,1545745.5457650763,356124.50679998094,390.0
3376,42087.0,1545745.5457650756,346124.50679998135,1592.0
3377,42087.0,1545745.5457650756,336124.5067999832,10468.0
3378,42067.0,1545745.5457650756,326124.5067999836,922.0
3379,42067.0,1545745.5457650754,316124.50679998123,1012.0
3380,42099.0,1545745.5457650756,306124.5067999831,669.0
3381,42099.0,1545745.5457650758,296124.50679998065,119.0
3382,42055.0,1545745.5457650756,286124.50679997966,922.0
3383,42055.0,1545745.5457650754,276124.5067999787,3171.0
3384,42055.0,1545745.5457650754,266124.50679998053,7335.0
3385,42055.0,1545745.5457650765,256124.50679998097,22915.0
3386,42055.0,1545745.5457650772,246124.50679997858,10509.0
3387,42055.0,1545745.545765076,236124.506799979,6689.0
3444,,1554405.7998029194,731124.5067999903,92.0
3445,,1554405.7998029194,721124.5067999894,0.0
3446,,1554405.7998029192,711124.5067999883,0.0
3447,,1554405.7998029187,701124.5067999902,0.0
3449,,1554405.7998029194,681124.5067999882,0.0
3451,,1554405.7998029187,661124.506799989,4841.0
3452,36011.0,1554405.7998029194,651124.5067999881,1816.0
3453,36011.0,1554405.7998029182,641124.5067999886,2521.0
3454,36011.0,1554405.799802919,631124.5067999889,1843.0
3455,36011.0,1554405.799802919,621124.5067999866,1551.0
3456,36117.0,1554405.7998029185,611124.5067999898,1712.0
3457,36099.0,1554405.7998029194,601124.5067999888,6143.0
3458,36099.0,1554405.7998029187,591124.5067999893,2681.0
3459,36099.0,1554405.7998029194,581124.5067999868,1829.0
3460,36099.0,1554405.7998029198,571124.5067999859,4528.0
3461,36099.0,1554405.7998029192,561124.5067999862,1103.0
3462,36097.0,1554405.7998029194,551124.5067999867,1502.0
3463,36097.0,1554405.7998029192,541124.5067999872,3524.0
3464,36097.0,1554405.7998029187,531124.5067999861,1879.0
3465,36015.0,1554405.7998029196,521124.5067999866,1945.0
3466,36101.0,1554405.7998029194,511124.5067999856,6026.0
3467,36101.0,1554405.7998029196,501124.506799986,1907.0
3468,42117.0,1554405.7998029198,491124.506799985,1605.0
3469,42117.0,1554405.7998029198,481124.5067999855,535.0
3470,42117.0,1554405.7998029192,471124.5067999845,5592.0
3471,42117.0,1554405.7998029198,461124.5067999849,2326.0
3472,42117.0,1554405.799802919,451124.50679998676,616.0
3473,42081.0,1554405.79980292,441124.5067999829,669.0
3474,42081.0,1554405.7998029192,431124.5067999848,525.0
3475,42081.0,1554405.7998029205,421124.5067999838,282.0
3476,42081.0,1554405.7998029194,411124.50679998426,2275.0
3477,42081.0,1554405.79980292,401124.50679998467,9058.0
3478,42035.0,1554405.79980292,391124.5067999851,882.0
3479,42027.0,1554405.7998029203,381124.5067999827,1468.0
3480,42027.0,1554405.7998029203,371124.5067999831,566.0
3481,42119.0,1554405.7998029194,361124.50679998356,73.0
3482,42087.0,1554405.7998029194,351124.5067999811,1761.0
3483,42067.0,1554405.79980292,341124.506799983,2103.0
3484,42067.0,1554405.7998029196,331124.50679998484,6368.0
3485,42067.0,1554405.7998029194,321124.50679998245,1215.0
3486,42099.0,1554405.79980292,311124.50679998146,1191.0
3487,42099.0,1554405.7998029208,301124.5067999819,651.0
3488,42041.0,1554405.7998029203,291124.5067999823,1636.0
3489,42041.0,1554405.7998029203,281124.5067999799,5158.0
3490,42055.0,1554405.79980292,271124.50679998175,12512.0
3491,42055.0,1554405.7998029203,261124.50679998077,23249.0
3492,42055.0,1554405.7998029208,251124.50679997978,4931.0
3493,42055.0,1554405.7998029208,241124.5067999802,12324.0
3548,,1563066.0538407639,746124.5067999882,288.0
3549,36045.0,1563066.053840764,736124.5067999887,1196.0
3550,,1563066.053840763,726124.5067999905,162.0
3551,,1563066.0538407625,716124.5067999881,0.0
3552,,1563066.0538407625,706124.50679999,0.0
3556,,1563066.053840763,666124.5067999903,6017.0
3557,36075.0,1563066.0538407632,656124.5067999893,20098.0
3558,36075.0,1563066.0538407636,646124.5067999883,4558.0
3559,36011.0,1563066.0538407643,636124.5067999873,1912.0
3560,36011.0,1563066.0538407643,626124.5067999864,2618.0
3561,36011.0,1563066.053840764,616124.5067999882,5261.0
3562,36011.0,1563066.0538407636,606124.5067999886,3431.0
3563,36011.0,1563066.053840764,596124.506799989,2031.0
3564,36011.0,1563066.053840764,586124.5067999881,1911.0
3565,36011.0,1563066.0538407643,576124.5067999857,1330.0
3566,36099.0,1563066.0538407643,566124.5067999861,2205.0
3567,36097.0,1563066.0538407639,556124.5067999865,1095.0
3568,36097.0,1563066.0538407636,546124.5067999869,1351.0
3569,36097.0,1563066.0538407639,536124.5067999874,3913.0
3570,36015.0,1563066.0538407636,526124.5067999864,2372.0
3571,36015.0,1563066.0538407643,516124.50679998536,15889.0
3572,36015.0,1563066.053840764,506124.5067999844,8709.0
3573,42015.0,1563066.053840764,496124.50679998624,1823.0
3574,42117.0,1563066.0538407643,486124.50679998525,1037.0
3575,42117.0,1563066.0538407646,476124.5067999871,1260.0
3576,42117.0,1563066.053840764,466124.5067999861,702.0
3577,42117.0,1563066.0538407646,456124.50679998373,922.0
3578,42117.0,1563066.053840764,446124.506799987,495.0
3579,42081.0,1563066.0538407643,436124.50679998455,268.0
3580,42081.0,1563066.0538407643,426124.50679998356,886.0
3581,42081.0,1563066.0538407643,416124.5067999854,5193.0
3582,42081.0,1563066.0538407653,406124.50679998304,3990.0
3583,42081.0,1563066.0538407653,396124.50679998205,1343.0
3584,42027.0,1563066.053840764,386124.5067999839,396.0
3585,42119.0,1563066.0538407643,376124.5067999829,527.0
3586,42119.0,1563066.0538407648,366124.5067999847,1126.0
3587,42109.0,1563066.053840765,356124.50679998234,2121.0
3588,42067.0,1563066.053840764,346124.5067999828,3284.0
3589,42067.0,1563066.0538407653,336124.5067999832,2765.0
3590,42099.0,1563066.053840764,326124.5067999851,2007.0
3591,42099.0,1563066.0538407646,316124.5067999826,2082.0
3592,42099.0,1563066.053840764,306124.5067999831,1305.0
3593,42041.0,1563066.0538407648,296124.5067999835,3419.0
3594,42041.0,1563066.0538407653,286124.50679997966,5283.0
3595,42041.0,1563066.053840765,276124.5067999801,11395.0
3596,42055.0,1563066.053840765,266124.50679997914,1270.0
3597,42055.0,1563066.0538407655,256124.50679998097,7065.0
3598,42055.0,1563066.0538407655,246124.50679997858,10709.0
3599,,1563066.053840765,236124.50679998042,4377.0
3653,,1571726.3078786074,761124.5067999904,19.0
3654,,1571726.3078786077,751124.5067999909,2868.0
3655,36045.0,1571726.3078786072,741124.5067999898,545.0
3656,,1571726.3078786074,731124.5067999903,1088.0
3657,,1571726.307878608,721124.5067999894,347.0
3658,36045.0,1571726.3078786072,711124.5067999911,306.0
3659,,1571726.307878608,701124.5067999888,108.0
3662,,1571726.3078786081,671124.5067999887,1288.0
3663,36075.0,1571726.307878608,661124.506799989,3371.0
3664,36075.0,1571726.3078786086,651124.5067999881,16047.0
3665,36075.0,1571726.307878608,641124.5067999886,4417.0
3666,36067.0,1571726.307878608,631124.5067999875,2375.0
3667,36067.0,1571726.307878608,621124.5067999866,3797.0
3668,36011.0,1571726.307878607,611124.5067999898,4352.0
3669,36011.0,1571726.3078786081,601124.5067999888,33572.0
3670,36011.0,1571726.3078786081,591124.5067999893,1560.0
3671,36011.0,1571726.3078786086,581124.5067999854,1228.0
3672,36011.0,1571726.307878608,571124.5067999873,1234.0
3673,36099.0,1571726.307878608,561124.5067999878,3982.0
3674,36109.0,1571726.3078786077,551124.5067999881,2603.0
3675,36097.0,1571726.307878608,541124.5067999872,982.0
3676,36097.0,1571726.3078786081,531124.5067999861,1325.0
3677,36015.0,1571726.3078786088,521124.5067999852,4397.0
3678,36015.0,1571726.3078786081,511124.5067999856,32187.0
3679,36015.0,1571726.3078786086,501124.506799986,12765.0
3680,42015.0,1571726.3078786088,491124.506799985,1136.0
3681,42015.0,1571726.3078786083,481124.5067999869,1165.0
3682,42015.0,1571726.3078786086,471124.5067999859,710.0
3683,42117.0,1571726.3078786081,461124.5067999849,2740.0
3684,42117.0,1571726.307878609,451124.5067999839,812.0
3685,42081.0,1571726.3078786093,441124.5067999844,583.0
3686,42081.0,1571726.3078786083,431124.5067999848,991.0
3687,42081.0,1571726.3078786086,421124.5067999852,4222.0
3688,42081.0,1571726.3078786086,411124.50679998565,43968.0
3689,42081.0,1571726.3078786086,401124.50679998327,1217.0
3690,42119.0,1571726.3078786081,391124.5067999851,151.0
3691,42119.0,1571726.3078786095,381124.5067999813,2205.0
3692,42119.0,1571726.307878609,371124.50679998455,2217.0
3693,42109.0,1571726.3078786083,361124.5067999821,2719.0
3694,42109.0,1571726.3078786086,351124.50679998257,1748.0
3695,42067.0,1571726.3078786088,341124.5067999816,1964.0
3696,42099.0,1571726.3078786093,331124.506799982,2192.0
3697,42099.0,1571726.3078786088,321124.506799981,3377.0
3698,42099.0,1571726.3078786088,311124.50679998146,2810.0
3699,42041.0,1571726.3078786097,301124.5067999819,3065.0
3700,42041.0,1571726.3078786088,291124.5067999823,5489.0
3701,42041.0,1571726.3078786093,281124.5067999799,2997.0
3702,42001.0,1571726.3078786102,271124.5067999789,1118.0
3703,42001.0,1571726.3078786095,261124.50679998216,3095.0
3704,42001.0,1571726.30787861,251124.50679997835,2022.0
3705,42001.0,1571726.3078786093,241124.5067999802,3930.0
3758,,1580386.5619164528,766124.5067999888,189.0
3759,36045.0,1580386.5619164517,756124.506799992,1857.0
3760,36045.0,1580386.5619164524,746124.5067999896,1383.0
3761,36045.0,1580386.5619164524,736124.5067999901,1551.0
3762,36045.0,1580386.5619164526,726124.5067999891,2508.0
3763,,1580386.5619164521,716124.5067999895,1828.0
3764,36045.0,1580386.561916452,706124.5067999886,1294.0
3765,36045.0,1580386.5619164524,696124.506799989,741.0
3766,,1580386.5619164524,686124.506799988,931.0
3767,,1580386.5619164514,676124.5067999884,566.0
3768,36075.0,1580386.5619164517,666124.5067999889,4615.0
3769,36075.0,1580386.5619164521,656124.5067999893,3176.0
3770,36075.0,1580386.5619164524,646124.5067999869,3454.0
3771,36067.0,1580386.5619164521,636124.5067999887,15972.0
3772,36067.0,1580386.5619164521,626124.5067999878,6802.0
3773,36067.0,1580386.561916452,616124.5067999896,4431.0
3774,36067.0,1580386.5619164524,606124.50679999,5923.0
3775,36011.0,1580386.5619164517,596124.5067999876,1700.0
3776,36011.0,1580386.561916452,586124.5067999866,1295.0
3777,36011.0,1580386.5619164524,576124.5067999857,1233.0
3778,36109.0,1580386.561916453,566124.5067999875,3252.0
3779,36109.0,1580386.561916452,556124.5067999879,5444.0
3780,36109.0,1580386.5619164524,546124.5067999855,4618.0
3781,36109.0,1580386.561916452,536124.5067999874,2582.0
3782,36015.0,1580386.5619164528,526124.5067999864,779.0
3783,36015.0,1580386.5619164524,516124.50679998536,1565.0
3784,36015.0,1580386.561916453,506124.50679998583,1319.0
3785,42015.0,1580386.5619164528,496124.50679998624,2277.0
3786,42015.0,1580386.5619164524,486124.50679998525,1094.0
3787,42015.0,1580386.5619164524,476124.50679998426,2835.0
3788,42015.0,1580386.5619164526,466124.5067999847,1494.0
3789,42015.0,1580386.5619164528,456124.50679998513,1183.0
3790,42081.0,1580386.5619164526,446124.50679998414,44.0
3791,42081.0,1580386.5619164526,436124.50679998455,303.0
3792,42081.0,1580386.5619164533,426124.506799985,2049.0
3793,42081.0,1580386.5619164526,416124.506799984,13974.0
3794,42081.0,1580386.5619164533,406124.50679998304,5366.0
3795,42119.0,1580386.5619164526,396124.5067999849,3298.0
3796,42119.0,1580386.5619164535,386124.50679998245,3039.0
3797,42119.0,1580386.5619164528,376124.50679998146,7911.0
3798,42109.0,1580386.5619164535,366124.50679998193,5309.0
3799,42109.0,1580386.561916454,356124.50679998094,2085.0
3800,42067.0,1580386.5619164533,346124.50679997995,2052.0
3801,42099.0,1580386.561916453,336124.5067999832,1785.0
3802,42099.0,1580386.561916453,326124.5067999836,5528.0
3803,42099.0,1580386.561916453,316124.5067999826,4944.0
3804,42041.0,1580386.5619164535,306124.50679998024,7476.0
3805,42041.0,1580386.5619164538,296124.50679998065,33773.0
3806,42041.0,1580386.5619164538,286124.50679997966,6292.0
3807,42001.0,1580386.5619164538,276124.5067999801,3241.0
3808,42001.0,1580386.5619164535,266124.50679998053,4537.0
3809,42001.0,1580386.5619164542,256124.50679997957,5742.0
3810,42001.0,1580386.5619164538,246124.50679997998,4788.0
3863,,1589046.8159542968,781124.5067999896,0.0
3864,,1589046.815954296,771124.50679999,1376.0
3865,36045.0,1589046.8159542968,761124.5067999904,1433.0
3866,36045.0,1589046.815954296,751124.5067999923,1583.0
3867,36045.0,1589046.8159542964,741124.5067999898,1005.0
3868,36045.0,1589046.8159542962,731124.5067999889,4963.0
3869,36045.0,1589046.8159542966,721124.5067999894,1383.0
3870,36045.0,1589046.8159542966,711124.5067999883,4799.0
3871,36045.0,1589046.8159542973,701124.5067999888,1747.0
3872,36075.0,1589046.8159542973,691124.5067999891,2861.0
3873,36075.0,1589046.8159542964,681124.5067999882,4079.0
3874,36075.0,1589046.8159542962,671124.5067999887,2151.0
3875,36075.0,1589046.8159542968,661124.5067999876,3162.0
3876,36075.0,1589046.8159542964,651124.5067999881,4984.0
3877,36075.0,1589046.8159542962,641124.506799987,6038.0
3878,36067.0,1589046.8159542962,631124.5067999889,48005.0
3879,36067.0,1589046.8159542966,621124.5067999866,31186.0
3880,36067.0,1589046.8159542962,611124.5067999869,7424.0
3881,36067.0,1589046.8159542968,601124.5067999874,2669.0
3882,36011.0,1589046.8159542968,591124.5067999879,933.0
3883,36011.0,1589046.8159542968,581124.5067999868,4350.0
3884,36109.0,1589046.8159542968,571124.5067999859,3956.0
3885,36109.0,1589046.8159542968,561124.5067999878,6197.0
3886,36109.0,1589046.8159542962,551124.5067999881,51239.0
3887,36109.0,1589046.8159542968,541124.5067999858,2921.0
3888,36107.0,1589046.8159542968,531124.5067999861,1929.0
3889,36015.0,1589046.8159542968,521124.506799988,1506.0
3890,36015.0,1589046.815954297,511124.5067999856,1311.0
3891,42015.0,1589046.8159542978,501124.506799986,8107.0
3892,42015.0,1589046.8159542966,491124.50679998787,1081.0
3893,42015.0,1589046.8159542975,481124.5067999841,1202.0
3894,42015.0,1589046.8159542968,471124.5067999845,1002.0
3895,42015.0,1589046.8159542975,461124.5067999835,452.0
3896,42113.0,1589046.815954297,451124.5067999839,406.0
3897,42113.0,1589046.815954297,441124.5067999844,275.0
3898,42081.0,1589046.815954298,431124.5067999834,357.0
3899,42081.0,1589046.815954298,421124.5067999838,2513.0
3900,42081.0,1589046.8159542975,411124.50679998426,7860.0
3901,42097.0,1589046.8159542982,401124.50679998327,8035.0
3902,42119.0,1589046.8159542982,391124.5067999837,15961.0
3903,42119.0,1589046.815954298,381124.5067999813,15550.0
3904,42109.0,1589046.8159542975,371124.50679998455,4564.0
3905,42109.0,1589046.8159542982,361124.50679998356,3507.0
3906,42109.0,1589046.8159542975,351124.50679998257,2790.0
3907,42099.0,1589046.8159542975,341124.5067999816,3607.0
3908,42099.0,1589046.8159542978,331124.5067999806,2130.0
3909,42099.0,1589046.8159542973,321124.50679998245,6321.0
3910,42099.0,1589046.8159542978,311124.50679998286,4731.0
3911,42041.0,1589046.8159542978,301124.50679998327,9918.0
3912,42041.0,1589046.8159542975,291124.5067999823,8089.0
3913,42001.0,1589046.815954298,281124.5067999813,4642.0
3914,42001.0,1589046.8159542978,271124.50679998315,3620.0
3915,42001.0,1589046.8159542982,261124.50679998077,10587.0
3916,42001.0,1589046.8159542978,251124.5067999812,7281.0
3917,,1589046.8159542978,241124.5067999788,444.0
3967,,1597707.0699921406,796124.5067999903,756.0
3968,36089.0,1597707.0699921406,786124.5067999908,613.0
3969,36089.0,1597707.0699921406,776124.5067999898,447.0
3970,36045.0,1597707.0699921406,766124.5067999902,1208.0
3971,36045.0,1597707.0699921409,756124.5067999907,2122.0
3972,36045.0,1597707.0699921413,746124.5067999896,1102.0
3973,36045.0,1597707.0699921409,736124.5067999901,12330.0
